,geo,time,cell_phones_total
7160,prt,1983,0.0
7161,prt,1984,0.0
7162,prt,1985,0.0
7163,prt,1986,0.0
7164,prt,1987,0.0
7165,prt,1988,0.0
7166,prt,1989,2782.0
7167,prt,1990,6500.0
7168,prt,1991,12600.0
7169,prt,1992,37262.0
7170,prt,1993,101300.0
7171,prt,1994,173508.0
7172,prt,1995,340845.0
7173,prt,1996,663651.0
7174,prt,1997,1506958.0
7175,prt,1998,3074633.0
7176,prt,1999,4671458.0
7177,prt,2000,6664951.0
7178,prt,2001,7977537.0
7179,prt,2002,8670000.0
7180,prt,2003,10002705.0
7181,prt,2004,10571100.0
7182,prt,2005,11447313.0
7183,prt,2006,12226439.0
7184,prt,2007,13477414.0
7185,prt,2008,14049187.0
7186,prt,2009,11795080.0
7187,prt,2010,12210377.0
7188,prt,2011,12334595.0
7189,prt,2012,11917565.0
7190,prt,2013,11990993.0
7191,prt,2014,11895627.0
7192,prt,2015,11714693.0
7193,prt,2016,11572085.0
7194,prt,2017,11764106.0
7195,prt,2018,11859548.0
7196,prt,2019,11909751.0
7197,pry,1960,0.0
7198,pry,1965,0.0
7199,pry,1970,0.0
7200,pry,1975,0.0
7201,pry,1976,0.0
7202,pry,1977,0.0
7203,pry,1978,0.0
7204,pry,1979,0.0
7205,pry,1980,0.0
7206,pry,1981,0.0
7207,pry,1982,0.0
7208,pry,1983,0.0
7209,pry,1984,0.0
7210,pry,1985,0.0
7211,pry,1986,0.0
7212,pry,1987,0.0
7213,pry,1988,0.0
7214,pry,1989,0.0
7215,pry,1990,0.0
7216,pry,1991,0.0
7217,pry,1992,1500.0
7218,pry,1993,3390.0
7219,pry,1994,7660.0
7220,pry,1995,15807.0
7221,pry,1996,32860.0
7222,pry,1997,84240.0
7223,pry,1998,231520.0
7224,pry,1999,435611.0
7225,pry,2000,820810.0
7226,pry,2001,1150000.0
7227,pry,2002,1667018.0
7228,pry,2003,1770345.0
7229,pry,2004,1749048.0
7230,pry,2005,1887000.0
7231,pry,2006,3232842.0
7232,pry,2007,4694361.0
7233,pry,2008,5790759.0
7234,pry,2009,5618639.0
7235,pry,2010,5920858.0
7236,pry,2011,6529053.0
7237,pry,2012,6793703.0
7238,pry,2013,7053297.0
7239,pry,2014,7305277.0
7240,pry,2015,7411986.0
7241,pry,2016,7489474.0
7242,pry,2017,7468275.0
7243,pry,2018,7439692.0
7244,pse,1990,0.0
7245,pse,1992,0.0
7246,pse,1993,0.0
7247,pse,1994,0.0
7248,pse,2000,7076.0
7249,pse,2001,175941.0
7250,pse,2002,251602.0
7251,pse,2003,264091.0
7252,pse,2004,436628.0
7253,pse,2005,567584.0
7254,pse,2006,821800.0
7255,pse,2007,1021481.0
7256,pse,2008,1314406.0
7257,pse,2009,1800000.0
7258,pse,2010,2603582.0
7259,pse,2011,2884964.0
7260,pse,2012,3134700.0
7261,pse,2013,3190233.0
7262,pse,2014,3197550.0
7263,pse,2015,3531000.0
7264,pse,2016,3713190.0
7265,pse,2017,3996206.0
7266,pse,2018,4375502.0
7267,pyf,1960,0.0
7268,pyf,1965,0.0
7269,pyf,1970,0.0
7270,pyf,1975,0.0
7271,pyf,1976,0.0
7272,pyf,1977,0.0
7273,pyf,1978,0.0
7274,pyf,1979,0.0
7275,pyf,1980,0.0
7276,pyf,1981,0.0
7277,pyf,1982,0.0
7278,pyf,1983,0.0
7279,pyf,1984,0.0
7280,pyf,1985,0.0
7281,pyf,1986,0.0
7282,pyf,1987,0.0
7283,pyf,1988,0.0
7284,pyf,1989,0.0
7285,pyf,1990,0.0
7286,pyf,1991,0.0
7287,pyf,1992,0.0
7288,pyf,1993,0.0
7289,pyf,1994,0.0
7290,pyf,1995,1150.0
7291,pyf,1996,2719.0
7292,pyf,1997,5427.0
7293,pyf,1998,11060.0
7294,pyf,1999,21929.0
7295,pyf,2000,39900.0
7296,pyf,2001,67300.0
7297,pyf,2002,52250.0
7298,pyf,2003,60100.0
7299,pyf,2004,96000.0
7300,pyf,2005,120000.0
7301,pyf,2006,152000.0
7302,pyf,2007,174847.0
7303,pyf,2008,187146.0
7304,pyf,2009,208261.0
7305,pyf,2010,215890.0
7306,pyf,2011,222827.0
7307,pyf,2012,227601.0
7308,pyf,2013,243395.0
7309,pyf,2014,255123.0
7310,pyf,2015,268334.0
7311,pyf,2016,280111.0
7312,pyf,2017,287839.0
7313,pyf,2018,302673.0
7314,qat,1960,0.0
7315,qat,1965,0.0
7316,qat,1970,0.0
7317,qat,1975,0.0
7318,qat,1976,0.0
7319,qat,1977,0.0
7320,qat,1978,0.0
7321,qat,1979,0.0
7322,qat,1980,0.0
7323,qat,1981,0.0
7324,qat,1990,3811.0
7325,qat,1991,4057.0
7326,qat,1992,4233.0
7327,qat,1993,4289.0
7328,qat,1994,11533.0
7329,qat,1995,18469.0
7330,qat,1996,28772.0
7331,qat,1997,43476.0
7332,qat,1998,65756.0
7333,qat,1999,84365.0
7334,qat,2000,120856.0
7335,qat,2001,177929.0
7336,qat,2002,266703.0
7337,qat,2003,376535.0
7338,qat,2004,490333.0
7339,qat,2005,716763.0
7340,qat,2006,919773.0
7341,qat,2007,1264206.0
7342,qat,2008,1429486.0
7343,qat,2009,1948770.0
7344,qat,2010,2186447.0
7345,qat,2011,2302225.0
7346,qat,2012,2601210.0
7347,qat,2013,3310353.0
7348,qat,2014,3305822.0
7349,qat,2015,3740469.0
7350,qat,2016,3652579.0
7351,qat,2017,3988562.0
7352,qat,2018,3945978.0
7353,qat,2019,3917571.0
7354,rou,1960,0.0
7355,rou,1965,0.0
7356,rou,1970,0.0
7357,rou,1975,0.0
7358,rou,1976,0.0
7359,rou,1977,0.0
7360,rou,1978,0.0
7361,rou,1979,0.0
7362,rou,1980,0.0
7363,rou,1981,0.0
7364,rou,1982,0.0
7365,rou,1983,0.0
7366,rou,1984,0.0
7367,rou,1985,0.0
7368,rou,1986,0.0
7369,rou,1987,0.0
7370,rou,1988,0.0
7371,rou,1989,0.0
7372,rou,1990,0.0
7373,rou,1991,0.0
7374,rou,1992,0.0
7375,rou,1993,800.0
7376,rou,1994,2775.0
7377,rou,1995,9068.0
7378,rou,1996,17000.0
7379,rou,1997,201000.0
7380,rou,1998,643000.0
7381,rou,1999,1355500.0
7382,rou,2000,2499000.0
7383,rou,2001,3845116.0
7384,rou,2002,5110591.0
7385,rou,2003,7039898.0
7386,rou,2004,10215388.0
7387,rou,2005,13354138.0
7388,rou,2006,15991000.0
7389,rou,2007,20400000.0
7390,rou,2008,24470000.0
7391,rou,2009,25100000.0
7392,rou,2010,24360000.0
7393,rou,2011,23420000.0
7394,rou,2012,22840000.0
7395,rou,2013,22910000.0
7396,rou,2014,22920000.0
7397,rou,2015,23120000.0
7398,rou,2016,22900000.0
7399,rou,2017,22400000.0
7400,rou,2018,22634000.0
7401,rou,2019,22671000.0
7402,rus,1960,0.0
7403,rus,1965,0.0
7404,rus,1970,0.0
7405,rus,1975,0.0
7406,rus,1976,0.0
7407,rus,1977,0.0
7408,rus,1978,0.0
7409,rus,1979,0.0
7410,rus,1980,0.0
7411,rus,1981,0.0
7412,rus,1982,0.0
7413,rus,1983,0.0
7414,rus,1984,0.0
7415,rus,1985,0.0
7416,rus,1986,0.0
7417,rus,1987,0.0
7418,rus,1988,0.0
7419,rus,1989,0.0
7420,rus,1990,0.0
7421,rus,1991,300.0
7422,rus,1992,6000.0
7423,rus,1993,10000.0
7424,rus,1994,27744.0
7425,rus,1995,88526.0
7426,rus,1996,223002.0
7427,rus,1997,484883.0
7428,rus,1998,747160.0
7429,rus,1999,1370630.0
7430,rus,2000,3263200.0
7431,rus,2001,7750499.0
7432,rus,2002,17608756.0
7433,rus,2003,36135135.0
7434,rus,2004,73722222.0
7435,rus,2005,120000000.0
7436,rus,2006,150674000.0
7437,rus,2007,171200000.0
7438,rus,2008,199522340.0
7439,rus,2009,230050000.0
7440,rus,2010,237689224.0
7441,rus,2011,203751647.0
7442,rus,2012,208065063.0
7443,rus,2013,218300372.0
7444,rus,2014,221030353.0
7445,rus,2015,227288088.0
7446,rus,2016,229126152.0
7447,rus,2017,227299663.0
7448,rus,2018,229431008.0
7449,rus,2019,239795946.0
7450,rwa,1960,0.0
7451,rwa,1965,0.0
7452,rwa,1970,0.0
7453,rwa,1975,0.0
7454,rwa,1976,0.0
7455,rwa,1977,0.0
7456,rwa,1978,0.0
7457,rwa,1979,0.0
7458,rwa,1980,0.0
7459,rwa,1981,0.0
7460,rwa,1982,0.0
7461,rwa,1983,0.0
7462,rwa,1984,0.0
7463,rwa,1985,0.0
7464,rwa,1986,0.0
7465,rwa,1987,0.0
7466,rwa,1988,0.0
7467,rwa,1989,0.0
7468,rwa,1990,0.0
7469,rwa,1991,0.0
7470,rwa,1992,0.0
7471,rwa,1993,0.0
7472,rwa,1994,0.0
7473,rwa,1995,0.0
7474,rwa,1996,0.0
7475,rwa,1997,0.0
7476,rwa,1998,5000.0
7477,rwa,1999,11000.0
7478,rwa,2000,39000.0
7479,rwa,2001,65000.0
7480,rwa,2002,82391.0
7481,rwa,2003,130720.0
7482,rwa,2004,137271.0
7483,rwa,2005,222978.0
7484,rwa,2006,314201.0
7485,rwa,2007,635137.0
7486,rwa,2008,1322637.0
7487,rwa,2009,2429252.0
7488,rwa,2010,3548761.0
7489,rwa,2011,4446194.0
7490,rwa,2012,5690751.0
7491,rwa,2013,6689158.0
7492,rwa,2014,7747019.0
7493,rwa,2015,8759619.0
7494,rwa,2016,8921533.0
7495,rwa,2017,8819217.0
7496,rwa,2018,9700609.0
7497,rwa,2019,9658548.0
7498,sau,1990,14851.0
7499,sau,1991,15331.0
7500,sau,1992,15828.0
7501,sau,1993,15910.0
7502,sau,1994,15959.0
7503,sau,1995,16008.0
7504,sau,1996,190736.0
7505,sau,1997,332068.0
7506,sau,1998,627321.0
7507,sau,1999,836628.0
7508,sau,2000,1375881.0
7509,sau,2001,2528640.0
7510,sau,2002,5007965.0
7511,sau,2003,7238224.0
7512,sau,2004,9175764.0
7513,sau,2005,14164184.0
7514,sau,2006,19700000.0
7515,sau,2007,28400000.0
7516,sau,2008,36000000.0
7517,sau,2009,44864355.0
7518,sau,2010,51564375.0
7519,sau,2011,54000000.0
7520,sau,2012,53000000.0
7521,sau,2013,53104000.0
7522,sau,2014,52735000.0
7523,sau,2015,52796066.0
7524,sau,2016,47932521.0
7525,sau,2017,40210965.0
7526,sau,2018,41310584.0
7527,sau,2019,41298629.0
7528,sdn,1960,0.0
7529,sdn,1965,0.0
7530,sdn,1970,0.0
7531,sdn,1975,0.0
7532,sdn,1976,0.0
7533,sdn,1977,0.0
7534,sdn,1978,0.0
7535,sdn,1979,0.0
7536,sdn,1980,0.0
7537,sdn,1981,0.0
7538,sdn,1982,0.0
7539,sdn,1983,0.0
7540,sdn,1984,0.0
7541,sdn,1985,0.0
7542,sdn,1986,0.0
7543,sdn,1987,0.0
7544,sdn,1988,0.0
7545,sdn,1989,0.0
7546,sdn,1990,0.0
7547,sdn,1991,0.0
7548,sdn,1992,0.0
7549,sdn,1993,0.0
7550,sdn,1994,0.0
7551,sdn,1995,0.0
7552,sdn,1996,2200.0
7553,sdn,1997,3800.0
7554,sdn,1998,8600.0
7555,sdn,1999,13000.0
7556,sdn,2000,23000.0
7557,sdn,2001,103846.0
7558,sdn,2002,190778.0
7559,sdn,2003,527233.0
7560,sdn,2004,1048558.0
7561,sdn,2005,1827940.0
7562,sdn,2006,4683127.0
7563,sdn,2007,8218092.0
7564,sdn,2008,11991469.0
7565,sdn,2009,15339895.0
7566,sdn,2010,18093231.0
7567,sdn,2011,25056185.0
7568,sdn,2012,27658595.0
7569,sdn,2013,27657875.0
7570,sdn,2014,27796611.0
7571,sdn,2015,27938507.0
7572,sdn,2016,27807293.0
7573,sdn,2017,28644139.0
7574,sdn,2018,30100412.0
7575,sdn,2019,33014160.0
7576,sen,1960,0.0
7577,sen,1965,0.0
7578,sen,1970,0.0
7579,sen,1975,0.0
7580,sen,1976,0.0
7581,sen,1977,0.0
7582,sen,1978,0.0
7583,sen,1979,0.0
7584,sen,1980,0.0
7585,sen,1981,0.0
7586,sen,1982,0.0
7587,sen,1983,0.0
7588,sen,1984,0.0
7589,sen,1985,0.0
7590,sen,1986,0.0
7591,sen,1987,0.0
7592,sen,1988,0.0
7593,sen,1989,0.0
7594,sen,1990,0.0
7595,sen,1991,0.0
7596,sen,1992,0.0
7597,sen,1993,0.0
7598,sen,1994,98.0
7599,sen,1995,122.0
7600,sen,1996,1412.0
7601,sen,1997,6942.0
7602,sen,1998,27487.0
7603,sen,1999,87879.0
7604,sen,2000,250251.0
7605,sen,2001,301811.0
7606,sen,2002,553449.0
7607,sen,2003,782423.0
7608,sen,2004,1121314.0
7609,sen,2005,1730106.0
7610,sen,2006,2982623.0
7611,sen,2007,3630804.0
7612,sen,2008,5389133.0
7613,sen,2009,6901492.0
7614,sen,2010,8343717.0
7615,sen,2011,9352868.0
7616,sen,2012,11470646.0
7617,sen,2013,13133772.0
7618,sen,2014,14379729.0
7619,sen,2015,14959477.0
7620,sen,2016,15186485.0
7621,sen,2017,15758366.0
7622,sen,2018,16559942.0
7623,sen,2019,17880594.0
7624,sgp,1960,0.0
7625,sgp,1965,0.0
7626,sgp,1970,0.0
7627,sgp,1975,0.0
7628,sgp,1976,0.0
7629,sgp,1977,0.0
7630,sgp,1978,0.0
7631,sgp,1979,0.0
7632,sgp,1980,0.0
7633,sgp,1981,0.0
7634,sgp,1982,0.0
7635,sgp,1983,0.0
7636,sgp,1988,10827.0
7637,sgp,1989,26295.0
7638,sgp,1990,51728.0
7639,sgp,1991,81906.0
7640,sgp,1992,120000.0
7641,sgp,1993,179000.0
7642,sgp,1994,235630.0
7643,sgp,1995,306000.0
7644,sgp,1996,431010.0
7645,sgp,1997,848600.0
7646,sgp,1998,1094700.0
7647,sgp,1999,1630800.0
7648,sgp,2000,2747400.0
7649,sgp,2001,2991600.0
7650,sgp,2002,3313000.0
7651,sgp,2003,3577000.0
7652,sgp,2004,3990700.0
7653,sgp,2005,4384600.0
7654,sgp,2006,4788600.0
7655,sgp,2007,5924100.0
7656,sgp,2008,6414800.0
7657,sgp,2009,6884800.0
7658,sgp,2010,7384600.0
7659,sgp,2011,7794300.0
7660,sgp,2012,8067600.0
7661,sgp,2013,8438100.0
7662,sgp,2014,8103800.0
7663,sgp,2015,8233100.0
7664,sgp,2016,8460700.0
7665,sgp,2017,8381900.0
7666,sgp,2018,8568400.0
7667,sgp,2019,9076700.0
7668,slb,1960,0.0
7669,slb,1965,0.0
7670,slb,1970,0.0
7671,slb,1975,0.0
7672,slb,1976,0.0
7673,slb,1977,0.0
7674,slb,1978,0.0
7675,slb,1979,0.0
7676,slb,1980,0.0
7677,slb,1981,0.0
7678,slb,1982,0.0
7679,slb,1983,0.0
7680,slb,1984,0.0
7681,slb,1985,0.0
7682,slb,1986,0.0
7683,slb,1987,0.0
7684,slb,1988,0.0
7685,slb,1989,0.0
7686,slb,1990,0.0
7687,slb,1991,0.0
7688,slb,1992,0.0
7689,slb,1993,0.0
7690,slb,1994,144.0
7691,slb,1995,230.0
7692,slb,1996,337.0
7693,slb,1997,658.0
7694,slb,1998,702.0
7695,slb,1999,1093.0
7696,slb,2000,1151.0
7697,slb,2001,967.0
7698,slb,2002,999.0
7699,slb,2003,1060.0
7700,slb,2004,3000.0
7701,slb,2005,6000.0
7702,slb,2006,7000.0
7703,slb,2007,10900.0
7704,slb,2008,30000.0
7705,slb,2009,50000.0
7706,slb,2010,115500.0
7707,slb,2011,274872.0
7708,slb,2012,302147.0
7709,slb,2013,323105.0
7710,slb,2014,376696.0
7711,slb,2015,424712.0
7712,slb,2016,416572.0
7713,slb,2017,465331.0
7714,slb,2018,482029.0
7715,slb,2019,478116.0
7716,sle,1960,0.0
7717,sle,1965,0.0
7718,sle,1970,0.0
7719,sle,1975,0.0
7720,sle,1976,0.0
7721,sle,1977,0.0
7722,sle,1978,0.0
7723,sle,1979,0.0
7724,sle,1980,0.0
7725,sle,1981,0.0
7726,sle,1982,0.0
7727,sle,1983,0.0
7728,sle,1984,0.0
7729,sle,1985,0.0
7730,sle,1986,0.0
7731,sle,1987,0.0
7732,sle,1988,0.0
7733,sle,1989,0.0
7734,sle,1990,0.0
7735,sle,1991,0.0
7736,sle,1992,0.0
7737,sle,1993,0.0
7738,sle,1994,0.0
7739,sle,1995,0.0
7740,sle,1996,0.0
7741,sle,1997,0.0
7742,sle,1998,0.0
7743,sle,1999,0.0
7744,sle,2000,11940.0
7745,sle,2001,26895.0
7746,sle,2002,67000.0
7747,sle,2003,113214.0
7748,sle,2007,776000.0
7749,sle,2008,1008800.0
7750,sle,2009,1160000.0
7751,sle,2010,2000000.0
7752,sle,2011,2137000.0
7753,sle,2012,2210000.0
7754,sle,2013,4000000.0
7755,sle,2014,4756800.0
7756,sle,2015,5657000.0
7757,sle,2016,6279270.0
7758,sle,2017,6625000.0
7759,sle,2018,6355151.0
7760,sle,2019,6729804.0
7761,slv,1960,0.0
7762,slv,1965,0.0
7763,slv,1970,0.0
7764,slv,1975,0.0
7765,slv,1976,0.0
7766,slv,1977,0.0
7767,slv,1978,0.0
7768,slv,1979,0.0
7769,slv,1980,0.0
7770,slv,1981,0.0
7771,slv,1982,0.0
7772,slv,1983,0.0
7773,slv,1984,0.0
7774,slv,1985,0.0
7775,slv,1986,0.0
7776,slv,1987,0.0
7777,slv,1988,0.0
7778,slv,1989,0.0
7779,slv,1990,0.0
7780,slv,1991,0.0
7781,slv,1992,0.0
7782,slv,1993,1632.0
7783,slv,1994,4868.0
7784,slv,1995,13475.0
7785,slv,1996,23270.0
7786,slv,1997,40163.0
7787,slv,1998,137114.0
7788,slv,1999,511365.0
7789,slv,2000,743628.0
7790,slv,2001,857782.0
7791,slv,2002,888818.0
7792,slv,2003,1149790.0
7793,slv,2004,1832579.0
7794,slv,2005,2411753.0
7795,slv,2006,3851611.0
7796,slv,2007,6137381.0
7797,slv,2008,6950703.0
7798,slv,2009,7566245.0
7799,slv,2010,7700336.0
7800,slv,2011,8316150.0
7801,slv,2012,8649000.0
7802,slv,2013,8991899.0
7803,slv,2014,9193342.0
7804,slv,2015,9334132.0
7805,slv,2016,9637259.0
7806,slv,2017,9478044.0
7807,slv,2018,9433495.0
7808,smr,1990,0.0
7809,smr,1992,900.0
7810,smr,1993,1300.0
7811,smr,1994,1900.0
7812,smr,1995,2340.0
7813,smr,1996,2279.0
7814,smr,1997,2350.0
7815,smr,1998,4980.0
7816,smr,1999,9580.0
7817,smr,2000,14503.0
7818,smr,2001,15854.0
7819,smr,2002,16759.0
7820,smr,2003,16900.0
7821,smr,2004,17085.0
7822,smr,2005,17150.0
7823,smr,2006,17390.0
7824,smr,2007,17500.0
7825,smr,2008,24402.0
7826,smr,2009,29949.0
7827,smr,2010,30587.0
7828,smr,2011,35465.0
7829,smr,2012,36000.0
7830,smr,2013,36780.0
7831,smr,2014,37600.0
7832,smr,2015,36624.0
7833,smr,2016,36570.0
7834,smr,2017,38000.0
7835,smr,2018,38500.0
7836,smr,2019,38750.0
7837,som,1960,0.0
7838,som,1965,0.0
7839,som,1970,0.0
7840,som,1975,0.0
7841,som,1976,0.0
7842,som,1977,0.0
7843,som,1978,0.0
7844,som,1979,0.0
7845,som,1980,0.0
7846,som,1981,0.0
7847,som,1982,0.0
7848,som,1983,0.0
7849,som,1984,0.0
7850,som,1985,0.0
7851,som,1986,0.0
7852,som,1987,0.0
7853,som,1988,0.0
7854,som,1989,0.0
7855,som,1990,0.0
7856,som,1991,0.0
7857,som,1992,0.0
7858,som,1993,0.0
7859,som,1994,0.0
7860,som,1995,0.0
7861,som,1996,0.0
7862,som,1997,0.0
7863,som,1998,0.0
7864,som,1999,0.0
7865,som,2000,80000.0
7866,som,2001,85000.0
7867,som,2002,100000.0
7868,som,2003,200000.0
7869,som,2004,500000.0
7870,som,2005,500000.0
7871,som,2006,550000.0
7872,som,2007,600000.0
7873,som,2008,627000.0
7874,som,2009,641000.0
7875,som,2010,648200.0
7876,som,2011,1800000.0
7877,som,2012,2300000.0
7878,som,2013,5183000.0
7879,som,2014,5500000.0
7880,som,2015,5836000.0
7881,som,2016,6653040.0
7882,som,2017,7119000.0
7883,som,2018,7653040.0
7884,srb,2004,4729629.0
7885,srb,2005,5510690.0
7886,srb,2006,6643722.0
7887,srb,2007,8452642.0
7888,srb,2008,9618767.0
7889,srb,2009,9912339.0
7890,srb,2010,9915348.0
7891,srb,2011,10182023.0
7892,srb,2012,9137894.0
7893,srb,2013,9198717.0
7894,srb,2014,9344977.0
7895,srb,2015,9155664.0
7896,srb,2016,9094447.0
7897,srb,2017,8621771.0
7898,srb,2018,8431365.0
7899,srb,2019,8453887.0
7900,ssd,2010,1500000.0
7901,ssd,2011,1800000.0
7902,ssd,2012,2300000.0
7903,ssd,2013,2853228.0
7904,ssd,2014,2876097.0
7905,ssd,2015,2899000.0
7906,ssd,2016,2700000.0
7907,ssd,2017,2788933.0
7908,ssd,2018,3672871.0
7909,stp,1960,0.0
7910,stp,1965,0.0
7911,stp,1970,0.0
7912,stp,1975,0.0
7913,stp,1976,0.0
7914,stp,1977,0.0
7915,stp,1978,0.0
7916,stp,1979,0.0
7917,stp,1980,0.0
7918,stp,1981,0.0
7919,stp,1982,0.0
7920,stp,1983,0.0
7921,stp,1984,0.0
7922,stp,1985,0.0
7923,stp,1986,0.0
7924,stp,1987,0.0
7925,stp,1988,0.0
7926,stp,1989,0.0
7927,stp,1990,0.0
7928,stp,1991,0.0
7929,stp,1992,0.0
7930,stp,1993,0.0
7931,stp,1994,0.0
7932,stp,1995,0.0
7933,stp,1996,0.0
7934,stp,1997,0.0
7935,stp,1998,0.0
7936,stp,1999,0.0
7937,stp,2000,0.0
7938,stp,2001,0.0
7939,stp,2002,1980.0
7940,stp,2003,4819.0
7941,stp,2004,7745.0
7942,stp,2005,11953.0
7943,stp,2006,18424.0
7944,stp,2007,30099.0
7945,stp,2008,50551.0
7946,stp,2009,80829.0
7947,stp,2010,102730.0
7948,stp,2011,115038.0
7949,stp,2012,122172.0
7950,stp,2013,125329.0
7951,stp,2014,128500.0
7952,stp,2015,184971.0
7953,stp,2016,178047.0
7954,stp,2017,173963.0
7955,stp,2018,162610.0
7956,stp,2019,165761.0
7957,sur,1960,0.0
7958,sur,1965,0.0
7959,sur,1970,0.0
7960,sur,1975,0.0
7961,sur,1976,0.0
7962,sur,1977,0.0
7963,sur,1978,0.0
7964,sur,1979,0.0
7965,sur,1980,0.0
7966,sur,1981,0.0
7967,sur,1982,0.0
7968,sur,1983,0.0
7969,sur,1984,0.0
7970,sur,1985,0.0
7971,sur,1986,0.0
7972,sur,1987,0.0
7973,sur,1988,0.0
7974,sur,1989,0.0
7975,sur,1990,0.0
7976,sur,1991,0.0
7977,sur,1992,0.0
7978,sur,1993,1078.0
7979,sur,1994,1382.0
7980,sur,1995,1687.0
7981,sur,1996,2416.0
7982,sur,1997,2258.0
7983,sur,1998,6007.0
7984,sur,1999,17500.0
7985,sur,2000,41048.0
7986,sur,2001,87000.0
7987,sur,2002,108363.0
7988,sur,2003,168522.0
7989,sur,2004,212819.0
7990,sur,2005,232785.0
7991,sur,2006,320000.0
7992,sur,2007,380000.0
7993,sur,2008,657106.0
7994,sur,2009,763912.0
7995,sur,2010,521166.0
7996,sur,2011,533522.0
7997,sur,2012,569069.0
7998,sur,2013,868600.0
7999,sur,2014,927800.0
8000,sur,2015,750458.0
8001,sur,2016,806881.0
8002,sur,2017,795871.0
8003,sur,2018,752270.0
8004,sur,2019,813844.0
8005,svk,1960,0.0
8006,svk,1965,0.0
8007,svk,1970,0.0
8008,svk,1975,0.0
8009,svk,1976,0.0
8010,svk,1977,0.0
8011,svk,1978,0.0
8012,svk,1979,0.0
8013,svk,1980,0.0
8014,svk,1981,0.0
8015,svk,1982,0.0
8016,svk,1983,0.0
8017,svk,1984,0.0
8018,svk,1985,0.0
8019,svk,1986,0.0
8020,svk,1987,0.0
8021,svk,1988,0.0
8022,svk,1989,0.0
8023,svk,1990,0.0
8024,svk,1991,119.0
8025,svk,1992,1537.0
8026,svk,1993,3125.0
8027,svk,1994,5946.0
8028,svk,1995,12315.0
8029,svk,1996,28658.0
8030,svk,1997,200140.0
8031,svk,1998,465364.0
8032,svk,1999,664072.0
8033,svk,2000,1243736.0
8034,svk,2001,2147331.0
8035,svk,2002,2923383.0
8036,svk,2003,3678774.0
8037,svk,2004,4275164.0
8038,svk,2005,4540374.0
8039,svk,2006,4893232.0
8040,svk,2007,6068063.0
8041,svk,2008,5520043.0
8042,svk,2009,5497719.0
8043,svk,2010,5925012.0
8044,svk,2011,5983059.0
8045,svk,2012,6094466.0
8046,svk,2013,6208412.0
8047,svk,2014,6378095.0
8048,svk,2015,6675553.0
8049,svk,2016,6989902.0
8050,svk,2017,7117753.0
8051,svk,2018,7241702.0
8052,svk,2019,7399534.0
8053,svn,1960,0.0
8054,svn,1965,0.0
8055,svn,1970,0.0
8056,svn,1975,0.0
8057,svn,1976,0.0
8058,svn,1977,0.0
8059,svn,1978,0.0
8060,svn,1979,0.0
8061,svn,1980,0.0
8062,svn,1981,0.0
8063,svn,1982,0.0
8064,svn,1983,0.0
8065,svn,1984,0.0
8066,svn,1985,0.0
8067,svn,1986,0.0
8068,svn,1987,0.0
8069,svn,1988,0.0
8070,svn,1989,0.0
8071,svn,1990,0.0
8072,svn,1991,523.0
8073,svn,1992,3500.0
8074,svn,1993,6500.0
8075,svn,1994,16332.0
8076,svn,1995,27301.0
8077,svn,1996,41205.0
8078,svn,1997,93611.0
8079,svn,1998,161606.0
8080,svn,1999,631411.0
8081,svn,2000,1215601.0
8082,svn,2001,1470085.0
8083,svn,2002,1667234.0
8084,svn,2003,1739146.0
8085,svn,2004,1848637.0
8086,svn,2005,1759232.0
8087,svn,2006,1819572.0
8088,svn,2007,1928412.0
8089,svn,2008,2054899.0
8090,svn,2009,2100435.0
8091,svn,2010,2121950.0
8092,svn,2011,2168548.0
8093,svn,2012,2241160.0
8094,svn,2013,2283573.0
8095,svn,2014,2326386.0
8096,svn,2015,2353926.0
8097,svn,2016,2385757.0
8098,svn,2017,2443172.0
8099,svn,2018,2465857.0
8100,svn,2019,2511979.0
8101,swe,1960,0.0
8102,swe,1965,0.0
8103,swe,1970,0.0
8104,swe,1975,0.0
8105,swe,1976,0.0
8106,swe,1977,0.0
8107,swe,1978,0.0
8108,swe,1979,0.0
8109,swe,1980,0.0
8110,swe,1981,20362.0
8111,swe,1982,27236.0
8112,swe,1983,36294.0
8113,swe,1984,57914.0
8114,swe,1985,73000.0
8115,swe,1986,112600.0
8116,swe,1987,173000.0
8117,swe,1988,243000.0
8118,swe,1989,349000.0
8119,swe,1990,461200.0
8120,swe,1991,568200.0
8121,swe,1992,656000.0
8122,swe,1993,774500.0
8123,swe,1994,1381000.0
8124,swe,1995,2008000.0
8125,swe,1996,2492000.0
8126,swe,1997,3169000.0
8127,swe,1998,4109000.0
8128,swe,1999,5126000.0
8129,swe,2000,6372300.0
8130,swe,2001,7178000.0
8131,swe,2002,7949000.0
8132,swe,2003,8801000.0
8133,swe,2004,8785000.0
8134,swe,2005,9104000.0
8135,swe,2006,9607000.0
8136,swe,2007,10116852.0
8137,swe,2008,10014000.0
8138,swe,2009,10440000.0
8139,swe,2010,10992407.0
8140,swe,2011,11454252.0
8141,swe,2012,11848449.0
8142,swe,2013,12014368.0
8143,swe,2014,12312533.0
8144,swe,2015,12638827.0
8145,swe,2016,12543188.0
8146,swe,2017,12519313.0
8147,swe,2018,12647103.0
8148,swe,2019,12678374.0
8149,swz,1960,0.0
8150,swz,1965,0.0
8151,swz,1970,0.0
8152,swz,1975,0.0
8153,swz,1976,0.0
